timestamp,time,energy,avg_power,avg_current,avg_voltage
2020-06-23 21:31:34,1.27289285714,0.000345603022364,0.000271509907865,8.91604917751e-05,3.05410935094
2020-06-23 21:31:35,1.25846428571,0.000338501702832,0.00026897998352,8.8104479759e-05,3.05303911604
2020-06-23 22:11:02,1.94598809524,0.000527760531132,0.000271204398641,8.76969318371e-05,3.09865595029
2020-06-23 22:11:13,1.79422619048,0.000485433836354,0.000270553310909,8.76693576198e-05,3.0926898584
2020-06-23 22:11:17,1.72389285714,0.000469301980078,0.000272233844542,8.82635377243e-05,3.09119745422
2020-06-23 22:11:31,1.76269047619,0.000475694833599,0.000269868612797,8.74014899385e-05,3.08776779825
2020-06-23 22:11:36,1.65430952381,0.000449555781487,0.000271748288344,8.80855651676e-05,3.08515278932
2020-06-23 22:11:44,1.51642857143,0.000411118042048,0.000271109401256,8.82435632935e-05,3.07998661596
2020-06-23 22:12:18,1.38897619048,0.000378044324158,0.000272174805263,8.86887230684e-05,3.06898359391
2020-06-23 22:12:49,1.41741666667,0.00038756692556,0.000273431895274,8.94568720017e-05,3.06466993681
2020-06-23 22:22:27,1.96877380952,0.000533000413676,0.000270727094752,8.76125120601e-05,3.09610682155
2020-06-23 22:22:40,1.70220238095,0.000460087944738,0.000270289802133,8.76719516431e-05,3.08998890331
2020-06-23 22:22:44,1.92042857143,0.000517585144408,0.00026951543635,8.71852616191e-05,3.09137614237
2020-06-23 22:22:55,1.67802380952,0.000453671550539,0.000270360615841,8.78118887533e-05,3.08590385223
2020-06-23 22:22:57,1.65638095238,0.000450515966137,0.00027198813503,8.81615030254e-05,3.08522373198
2020-06-23 22:22:58,1.62871428571,0.000440053275654,0.000270184451327,8.78127825086e-05,3.08399655621
2020-06-23 22:23:05,1.51253571429,0.000412392426668,0.000272649711853,8.85274934812e-05,3.07994114001
2020-06-23 22:23:09,1.96847619048,0.000535800806604,0.000272190646347,8.83046342776e-05,3.08838593467
2020-06-23 22:23:13,1.88295238095,0.000509241130146,0.000270448225509,8.78096346276e-05,3.08616623924
2020-06-23 22:23:16,1.79289285714,0.000484276667827,0.000270109095419,8.75860737279e-05,3.08401138787
2020-06-23 22:23:18,1.7455,0.000474929095574,0.000272087708722,8.82549459859e-05,3.08308116932
2020-06-23 22:23:22,1.67923809524,0.000452851925591,0.000269677020117,8.75301551787e-05,3.08104388109
2020-06-23 22:23:38,1.39013095238,0.000376129955579,0.000270571599701,8.83827855679e-05,3.06967079615
2020-06-23 22:23:46,1.87942857143,0.000512418608363,0.000272645960668,8.86540022381e-05,3.08166028888
2020-06-23 22:23:59,1.60788095238,0.000435737336493,0.000271000994102,8.83922944616e-05,3.0731470373
2020-06-23 22:24:21,1.26086904762,0.000342553257251,0.000271680281071,8.92237410309e-05,3.05408637078
